,0,1
0,Severe tropical storm (JMA),Severe tropical storm (JMA)
1,Category 1 typhoon (SSHWS),Category 1 typhoon (SSHWS)
2,,
3,Duration,August 20 – August 26
4,Peak intensity,100 km/h (65 mph) (10-min); 985 hPa (mbar)
