index,0,1
0,Tropical depression (JMA),Tropical depression (JMA)
1,Tropical storm (SSHWS),Tropical storm (SSHWS)
2,,
3,Duration,March 29 – March 31
4,Peak intensity,<55 km/h (35 mph) (10-min); 1006 hPa (mbar)
