index,0,1
0,Very strong typhoon (JMA),Very strong typhoon (JMA)
1,Category 5 super typhoon (SSHWS),Category 5 super typhoon (SSHWS)
2,,
3,Duration,September 21 – September 29
4,Peak intensity,175 km/h (110 mph) (10-min); 940 hPa (mbar)
