index,0,1
0,Violent typhoon (JMA),Violent typhoon (JMA)
1,Category 5 super typhoon (SSHWS),Category 5 super typhoon (SSHWS)
2,,
3,Duration,August 27 – September 6
4,Peak intensity,195 km/h (120 mph) (10-min); 920 hPa (mbar)
