index,0,1
0,Typhoon (JMA),Typhoon (JMA)
1,Category 1 typhoon (SSHWS),Category 1 typhoon (SSHWS)
2,,
3,Duration,September 10 – September 15
4,Peak intensity,130 km/h (80 mph) (10-min); 965 hPa (mbar)
