,0,1
0,1950s,Baker (1950) Charlie (1950) George (1950) Item (1950) How (1951) Able (1952) Baker (1952) Easy (1952) Alice (1954) Unnamed (1954) Diane (1955) Edith (1955) Flora (1955) Katie (1955) Greta (1956) Ella (1958) Ilsa (1958) Janice (1958)
1,1960s,Anna (1961) Daisy (1962) Ella (1962) Edith (1963) Ginny (1963) Ethel (1964) Anna (1965) Elena (1965) Chloe (1967) Francelia (1969) Kara (1969) Laurie (1969)
2,1970s,Eighteen (1970) Ginger (1971) Betty (1972) Fifi (1974) Doris (1975) Faye (1975) Emmy (1976) Gloria (1976) Flossie (1978) Gloria (1979)
3,1980s,Bonnie (1980) Ivan (1980) Jeanne (1980) Gert (1981) Josephine (1984) Earl (1986) Dean (1989) Erin (1989)
4,1990s,Diana (1990) Isidore (1990 Grace (1991) Bonnie (1992) Charley (1992) Gert (1993) Florence (1994) Erin (1995) Humberto (1995) Iris (1995) Danielle (1998) Earl (1998) Jeanne (1998) Karl (1998) Dennis (1999) Irene (1999) Jose (1999)
5,2000s,Michael (2000) Humberto (2001) Gustav (2002) Juan (2003) Danielle (2004) Irene (2005) Dolly (2008) Ida (2009)
6,2010s,Alex (2010) Paula (2010) Richard (2010) Tomas (2010) Ernesto (2012) Gordon (2012) Kirk (2012) Arthur (2014) Gert (2017) Katia (2017) Chris (2018) Helene (2018) Oscar (2018) Jerry (2019)
7,2020s,Paulette (2020) Sally (2020) Earl (2022) Nigel (2023) Tammy (2023) Ernesto (2024) Francine (2024) Isaac (2024) Leslie (2024)
