index,0,1
0,Intense tropical cyclone (MFR),Intense tropical cyclone (MFR)
1,Category 4 tropical cyclone (SSHWS),Category 4 tropical cyclone (SSHWS)
2,,
3,Duration,January 3 – January 15
4,Peak intensity,185 km/h (115 mph) (10-min); 920 hPa (mbar)
