index,0,1
0,Tropical cyclone (MFR),Tropical cyclone (MFR)
1,Category 2 tropical cyclone (SSHWS),Category 2 tropical cyclone (SSHWS)
2,,
3,Duration,April 2 – April 10
4,Peak intensity,120 km/h (75 mph) (10-min); 962 hPa (mbar)
