index,0,1
0,Tropical cyclone (MFR),Tropical cyclone (MFR)
1,Category 2 tropical cyclone (SSHWS),Category 2 tropical cyclone (SSHWS)
2,,
3,Duration,February 19 – February 29
4,Peak intensity,150 km/h (90 mph) (10-min); 945 hPa (mbar)
