index,0,1
0,Category 3 severe tropical cyclone (Australian scale),Category 3 severe tropical cyclone (Australian scale)
1,Category 1 tropical cyclone (SSHWS),Category 1 tropical cyclone (SSHWS)
2,,
3,Duration,January 5 – January 9 (Exited basin)
4,Peak intensity,150 km/h (90 mph) (10-min); 965 hPa (mbar)
