index,0,1
0,Category 5 severe tropical cyclone (Australian scale),Category 5 severe tropical cyclone (Australian scale)
1,Category 3 tropical cyclone (SSHWS),Category 3 tropical cyclone (SSHWS)
2,,
3,Duration,April 4 – April 14
4,Peak intensity,215 km/h (130 mph) (10-min); 950 hPa (mbar)
