index,0,1
0,Category 1 tropical cyclone (Australian scale),Category 1 tropical cyclone (Australian scale)
1,,
2,Duration,December 19 – December 23
3,Peak intensity,85 km/h (50 mph) (10-min); 988 hPa (mbar)
