index,0,1
0,Category 2 tropical cyclone (Australian scale),Category 2 tropical cyclone (Australian scale)
1,Category 1 tropical cyclone (SSHWS),Category 1 tropical cyclone (SSHWS)
2,,
3,Duration,January 10 – January 22
4,Peak intensity,95 km/h (60 mph) (10-min); 980 hPa (mbar)
