index,0,1
0,Category 4 severe tropical cyclone (Australian scale),Category 4 severe tropical cyclone (Australian scale)
1,Category 3 tropical cyclone (SSHWS),Category 3 tropical cyclone (SSHWS)
2,,
3,Duration,April 1 – April 6 (Exited basin)
4,Peak intensity,185 km/h (115 mph) (10-min); 945 hPa (mbar)
