index,0,1
0,Category 2 tropical cyclone (Australian scale),Category 2 tropical cyclone (Australian scale)
1,Tropical storm (SSHWS),Tropical storm (SSHWS)
2,,
3,Duration,January 11 – January 21
4,Peak intensity,95 km/h (60 mph) (10-min); 986 hPa (mbar)
