index,0,1
0,Category 1 tropical cyclone (Australian scale),Category 1 tropical cyclone (Australian scale)
1,Tropical storm (SSHWS),Tropical storm (SSHWS)
2,,
3,Duration,May 14 – May 16 (Exited basin)
4,Peak intensity,75 km/h (45 mph) (10-min); 992 hPa (mbar)
