index,0,1
0,Category 2 tropical cyclone (Australian scale),Category 2 tropical cyclone (Australian scale)
1,Tropical storm (SSHWS),Tropical storm (SSHWS)
2,,
3,Duration,January 27 – February 2
4,Peak intensity,100 km/h (65 mph) (10-min); 980 hPa (mbar)
