index,0,1
0,Category 2 tropical cyclone (Australian scale),Category 2 tropical cyclone (Australian scale)
1,Tropical storm (SSHWS),Tropical storm (SSHWS)
2,,
3,Duration,February 12 – February 21
4,Peak intensity,95 km/h (60 mph) (10-min); 988 hPa (mbar)
