index,0,1
0,North Korea,Overview Agriculture Automotive industry Energy Telecommunications Tourism Transport North Korean won (currency) North Korean famine Jangmadang Mining Rason Special Economic Zone
1,South Korea,Overview Agriculture Automotive industry Chaebol Economic inequality Squatting Energy Telecommunications Tourism Transport South Korean won (currency) Financial services Fishing industry Miracle on the Han River Science and technology Trade unions 1997 Asian financial crisis
