index,0,1
0,North Korea,Overview Constitution Foreign relations Relations with South Korea Government Supreme Leader Heads of state Premier Korean People's Army WMD Elections Workers' Party of Korea General Secretary Politburo Secretariat Juche State Affairs Commission President of State Affairs Supreme People's Assembly Law Human rights
1,South Korea,Overview Constitution Foreign relations Relations with North Korea Government President Prime Minister Republic of Korea Armed Forces WMD Elections Presidential Legislative Political parties National Assembly Judiciary Constitutional Court Supreme Court High courts Law Human rights
