index,0,1
0,General,Cinema of Korea Korean cuisine Globalization in South Korea Korean martial arts Korean mythology Korean philosophy Religion in Korea Ssireum (wrestling) Korean sword Korean tea ceremony Tattooing in South Korea
1,Korean art,Korean architecture Korean calligraphy Korean drama Korean literature Traditional music of Korea Korean painting Korean pottery and porcelain
2,Culture of North Korea,Education in North Korea North Korean literature Religion in North Korea Smoking in North Korea Sport in North Korea Arirang Festival Juche Propaganda in North Korea
3,Culture of South Korea,Education in South Korea Religion in South Korea Smoking in South Korea Sport in South Korea Cultural icons Korean Wave K-pop Marriage in South Korea Media of South Korea Sexuality in South Korea
