index,0,1
0,Domestic,"Government shutdowns January 2018 2018–2019 COVID-19 pandemic Taskforce Communication Government response stimulus bills CARES Act Consolidated Appropriations Act, 2021 Operation Warp Speed White House outbreak Interference with science agencies Reactions to the George Floyd protests Photo op at St. John's Church Deployment of federal forces in the United States 2020 Mount Rushmore Fireworks Celebration National Garden of American Heroes Infrastructure Racial views Social First Step Act Cannabis Space"
1,Economic,Tax cuts Tariffs China trade war USMCA Farmer bailouts
2,Environmental,Paris Agreement withdrawal America's Water Infrastructure Act of 2018
3,Foreign,America First Saudi Arabia arms deal Relations with Iran Nuclear deal withdrawal Relations with Israel Jerusalem recognition Golan Heights recognition Palestine peace plan Abraham Accords UAE Bahrain Sudan Morocco Kosovo–Serbia agreements Syria strikes 2017 2018 Killings al-Baghdadi Soleimani Afghanistan withdrawal Taliban deal Proposed invasion of Venezuela
4,Immigration,Travel bans reactions legal challenges protests replacement Executive Order 13767 Border wall Family separation policy protests Migrant detentions Troop deployments National emergency
