index,0,1
0,Before 1950,1896 (East) 1901 (East) 1911 (East) 1934 and 1935 1936
1,1950–1999,1980 (US) 1983-1985 drought 1988–1990 drought 1995 (Chicago)
2,2000–present,2000 (Southern US) 2001 (East) 2006 2007 2010 2011 2012 March Summer 2018 2020-2023 drought 2021 (West) 2022 2023 2023 (Caribbean) 2024
