index,0,1
0,Category 3 hurricane (SSHWS),Category 3 hurricane (SSHWS)
1,,
2,Duration,July 25 – August 7 (Exited basin)
3,Peak intensity,115 mph (185 km/h) (1-min); 965 mbar (hPa)
