index,0,1
0,Category 2 tropical cyclone (Australian scale),Category 2 tropical cyclone (Australian scale)
1,Tropical storm (SSHWS),Tropical storm (SSHWS)
2,,
3,Duration,28 December – 2 January
4,Peak intensity,110 km/h (70 mph) (10-min); 962 hPa (mbar)
