,0,1
0,Category 3 severe tropical cyclone (Australian scale),Category 3 severe tropical cyclone (Australian scale)
1,Category 1 tropical cyclone (SSHWS),Category 1 tropical cyclone (SSHWS)
2,,
3,Duration,13 November – 20 November
4,Peak intensity,120 km/h (75 mph) (10-min); 971 hPa (mbar)
