index,0,1
0,Typhoon (JMA),Typhoon (JMA)
1,Category 5 super typhoon (SSHWS),Category 5 super typhoon (SSHWS)
2,,
3,Duration,November 8 – November 20
4,Peak intensity,295 km/h (185 mph) (1-min); 900 hPa (mbar)
