index,0,1
0,Typhoon (JMA),Typhoon (JMA)
1,Category 5 super typhoon (SSHWS),Category 5 super typhoon (SSHWS)
2,,
3,Duration,November 4 – November 16
4,Peak intensity,260 km/h (160 mph) (1-min); 910 hPa (mbar)
