index,0,1
0,Typhoon (JMA),Typhoon (JMA)
1,Category 3 typhoon (SSHWS),Category 3 typhoon (SSHWS)
2,,
3,Duration,April 11 – April 18
4,Peak intensity,185 km/h (115 mph) (1-min); 975 hPa (mbar)
