index,0,1
0,Typhoon (JMA),Typhoon (JMA)
1,Category 4 typhoon (SSHWS),Category 4 typhoon (SSHWS)
2,,
3,Duration,September 14 – September 19
4,Peak intensity,220 km/h (140 mph) (1-min); 945 hPa (mbar)
