index,0,1
0,Typhoon (JMA),Typhoon (JMA)
1,Category 5 super typhoon (SSHWS),Category 5 super typhoon (SSHWS)
2,,
3,Duration,June 18 – June 26
4,Peak intensity,280 km/h (175 mph) (1-min); 900 hPa (mbar)
