UUID1,UUID2,Coverage,Weighted_Score,UUID,Main_Event,Event_Name,Hazard,Location,Deaths_Min,Deaths_Max,Injured_Max,Injured_Min,Buildings_Damaged_Min,Buildings_Damaged_Max,Affected_Min,Affected_Max,Homelessness_Min,Homelessness_Max,Displaced_Min,Displaced_Max,Damage_Min,Damage_Max,Damage_Unit,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Start_Day,Start_Month,Start_Year,End_Day,End_Month,End_Year
RwnvAmf,RwnvAmf,0.0,0.25144747725392885,0,0,0.0,0.46153846153846156,0.33333333333333337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0,0,0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
STUDXoT,STUDXoT,0.0,0.09969846082475935,0,0,0.0,0.33333333333333337,0.045454545454545414,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.3559322033898305,0.3559322033898305,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
SgBNS2u,SgBNS2u,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
SpRuPkx,SpRuPkx,0.0,0.0206782464846981,0,0,0.0,0.33333333333333337,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
T9mWsaK,T9mWsaK,0.0,0.03225806451612903,0,0,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
TMnkJfs,TMnkJfs,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
U9hATHb,U9hATHb,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ULAVLjk,ULAVLjk,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
UcehnoM,UcehnoM,0.0,0.07590132827324478,0,0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ue43rdh,Ue43rdh,0.0,0.02043010752688172,0,0,0.0,0.33333333333333337,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
UhLG49H,UhLG49H,0.0,0.022568829020441925,0,0,0.0,0.46153846153846156,0.23809523809523814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Un8aCJ6,Un8aCJ6,0.0,0.017921146953405017,0,0,0.0,0.33333333333333337,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
UuppFUt,UuppFUt,0.0,0.030551288615804747,0,0,0.0,0.4285714285714286,0.5185185185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
V9vxPX5,V9vxPX5,0.0,0.015963606286186934,0,0,0.0,0.46153846153846156,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
VJY4zxj,VJY4zxj,0.0,0.01881720430107527,0,0,0.0,0.33333333333333337,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
VNMvSKi,VNMvSKi,0.0,0.031017369727047148,0,0,0.0,0.46153846153846156,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
WLmLQZq,WLmLQZq,0.0,0.03312115654331643,0,0,0.0,0.46153846153846156,0.5652173913043479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wfq5zan,Wfq5zan,0.0,0.0783410138248848,0,0,0.0,0.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
WpqMAes,WpqMAes,0.0,0.0901571546732837,0,0,0.0,0.33333333333333337,0.46153846153846156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
XLxudiu,XLxudiu,0.0,0.03856942496493689,0,0,0.0,0.33333333333333337,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
XftcHpB,XftcHpB,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Xp628YV,Xp628YV,0.0,0.018433179723502308,0,0,0.0,0.33333333333333337,0.23809523809523814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
XrororA,XrororA,0.0,0.1674346622439654,0,0,0.0,0.4285714285714286,0.7037037037037037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.75,0.09090909090909091,0.012054244098442994,0.8181818181818182,0.375,0.012054244098442994
Y29wh7W,Y29wh7W,0.0,0.03389690021761459,0,0,0.0,0.46153846153846156,0.4814814814814815,0.0,0.0,0.04,0.0,0.0,0.0,0.007633587786259542,0.007518796992481203,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
YSabPjh,YSabPjh,0.0,0.023297491039426525,0,0,0.0,0.33333333333333337,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
YpnxVn5,YpnxVn5,0.0,0.1756272401433692,0,0,0.0,0.33333333333333337,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0
YwHiExn,YwHiExn,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
YyjmyKS,YyjmyKS,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Z8cqwhP,Z8cqwhP,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ZK7YG8e,ZK7YG8e,0.0,0.03184449958643507,0,0,0.0,0.33333333333333337,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ZZQ5pe8,ZZQ5pe8,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ZjvqAMm,ZjvqAMm,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aQqN2uq,aQqN2uq,0.0,0.23118279569892472,0,0,0.0,1.0,0.16666666666666663,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
agVXmb9,agVXmb9,0.0,0.01488833746898263,0,0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
b2ts4F8,b2ts4F8,0.0,0.06517516475893168,0,0,0.0,0.30000000000000004,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.3333333333333333,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bK87CAW,bK87CAW,0.0,0.02743314033636614,0,0,0.0,0.46153846153846156,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bPGZhfZ,bPGZhfZ,0.0,0.03655913978494624,0,0,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bTkkEdX,bTkkEdX,0.0,0.04230769230769231,0,0,0.0,0.46153846153846156,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bcDCUfP,bcDCUfP,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bcFtyTH,bcFtyTH,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
c2ZkPW3,c2ZkPW3,0.0,0.01488833746898263,0,0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
c395DZa,c395DZa,0.0,0.024335031126202604,0,0,0.0,0.33333333333333337,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cGqtD9G,cGqtD9G,0.0,0.012903225806451613,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
cKs98xi,cKs98xi,0.0,0.01478494623655914,0,0,0.0,0.33333333333333337,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cXYWeiY,cXYWeiY,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cfbp2sz,cfbp2sz,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
dCvkPWF,dCvkPWF,0.0,0.08225806451612902,0,0,0.0,0.30000000000000004,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0
dFonTZi,dFonTZi,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
dKNxyCF,dKNxyCF,0.0,0.02438306994156542,0,0,0.0,0.33333333333333337,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0007446016381236039,0.0,0.0,0.0007446016381236039
dxKrGjG,dxKrGjG,0.0,0.15585489779038164,0,0,0.0,0.4285714285714286,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0,0.0,0.0,0,0,0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0
eQKhQGs,eQKhQGs,0.0,0.02337540906965872,0,0,0.0,0.33333333333333337,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
eRhQFjK,eRhQFjK,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
eXdLjmy,eXdLjmy,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ewj6yvp,ewj6yvp,0.0,0.023655913978494626,0,0,0.0,0.4,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
fLUV27W,fLUV27W,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
fk9Q2Y4,fk9Q2Y4,0.0,0.14392059553349876,0,0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
fxLV4fB,fxLV4fB,0.0,0.024946236559139783,0,0,0.0,0.33333333333333337,0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
gZfMvgM,gZfMvgM,0.0,0.18181695900286435,0,0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,0.00024993751562109475,1.0,1.0,0.002742458239840439
hR4MdeG,hR4MdeG,0.0,0.2837055417700579,0,0,0.0,0.46153846153846156,0.33333333333333337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0,0,0,1.0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
hbS36Eu,hbS36Eu,0.0,0.022482893450635387,0,0,0.0,0.33333333333333337,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
hf3f8N2,hf3f8N2,0.0,0.08699902248289346,0,0,0.0,0.33333333333333337,0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
hgFiKrN,hgFiKrN,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
iTGFfiV,iTGFfiV,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
igXJdkp,igXJdkp,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jsHUBEn,jsHUBEn,0.0,0.03236145574855252,0,0,0.0,0.46153846153846156,0.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
juoTTy9,juoTTy9,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
kQRU9RS,kQRU9RS,0.0,0.08588642170280798,0,0,0.0,0.46153846153846156,0.17391304347826086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.777777006173054e-07,0.027027289992624326,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
kpyTFS5,kpyTFS5,0.0,0.08177464534200776,0,0,0.0,0.33333333333333337,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.14285714285714285,0.0,0.0,0.058823529411764705,0.0
mRYbH55,mRYbH55,0.0,0.015837104072398193,0,0,0.0,0.46153846153846156,0.02941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mj6SxWR,mj6SxWR,0.0,0.011628231031840035,0,0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.06047516198704104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
neUFLUS,neUFLUS,0.0,0.2130100922010565,0,0,0.0,0.3529411764705882,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0003716817621627966,0,0,0,1.0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
nnU6Xoy,nnU6Xoy,0.0,0.039426523297491044,0,0,0.0,0.33333333333333337,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
nnUuURJ,nnUuURJ,0.0,0.0386119257086999,0,0,0.0,0.33333333333333337,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
nnzvBZ7,nnzvBZ7,0.0,0.2931737316126096,0,0,0.0,0.4285714285714286,0.4545454545454546,0.5555555555555556,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0,0,0,0.024390243902439025,0.0,0.0,0.06976744186046512,0.0,0.0
oRbj8Xb,oRbj8Xb,0.0,0.02315963606286187,0,0,0.0,0.33333333333333337,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
odAxwaL,odAxwaL,0.0,0.02043010752688172,0,0,0.0,0.33333333333333337,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
okUZ73d,okUZ73d,0.0,0.03655913978494624,0,0,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
p4SZu9w,p4SZu9w,0.0,0.045401381530413794,0,0,0.0,0.4285714285714286,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.6428571428571429,0.08,0,0,0,0.12087912087912088,0.08108108108108109,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
paBjjsV,paBjjsV,0.0,0.015873015873015876,0,0,0.0,0.33333333333333337,0.04761904761904767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
phgoc94,phgoc94,0.0,0.05789909015715468,0,0,0.0,0.33333333333333337,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
qTikT6s,qTikT6s,0.0,0.23655913978494625,0,0,0.0,0.33333333333333337,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r6KRf37,r6KRf37,0.0,0.02315963606286187,0,0,0.0,0.33333333333333337,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
rALNVmB,rALNVmB,0.0,0.16129032258064516,0,0,0.0,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
rbypuyH,rbypuyH,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
rtRowxf,rtRowxf,0.0,0.026113671274961597,0,0,0.0,0.33333333333333337,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sed33mP,sed33mP,0.0,0.02795698924731183,0,0,0.0,0.33333333333333337,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sgDJREj,sgDJREj,0.0,0.07526881720430108,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0
tRU7wxR,tRU7wxR,0.0,0.014116438110638911,0,0,0.0,0.30000000000000004,0.11538461538461542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.011235955056179775,0.01098901098901099,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tYYLqky,tYYLqky,0.0,0.010752688172043012,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
uNboSBL,uNboSBL,0.0,0.08557211722548837,0,0,0.0,0.46153846153846156,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.215007209801582e-10,0.0007209812539863149,0,0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
usVfan7,usVfan7,0.0,0.13993918301782954,0,0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,3.846005922849121e-05,0.03707270101107366,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,0.000752823086574655,1.0,1.0,0.000250689395838556
