index,0,1
0,Avalanches,2022 Uttarakhand 2022 Uttarakhand
1,Blizzards,2024 Uttarakhand
2,Earthquakes,1803 Garhwal 1980 Pithoragarh 1991 Uttarkashi 1999 Chamoli
3,Floods,1894 Gohna Lake 2012 Himalayan 2013 North India 2021 Uttarakhand 2023 Himalayan
4,Landslides,1998 Malpa
5,Wildfires,2016 Uttarakhand 2020 Uttarakhand
