index,0,1
0,Very strong typhoon (JMA),Very strong typhoon (JMA)
1,Category 4 typhoon (SSHWS),Category 4 typhoon (SSHWS)
2,,
3,Duration,October 9 – October 19
4,Peak intensity,185 km/h (115 mph) (10-min); 930 hPa (mbar)
