,0,1
0,Very strong typhoon (JMA),Very strong typhoon (JMA)
1,Category 4 typhoon (SSHWS),Category 4 typhoon (SSHWS)
2,,
3,Duration,September 5 – September 12
4,Peak intensity,155 km/h (100 mph) (10-min); 945 hPa (mbar)
