index,0,1
0,Violent typhoon (JMA),Violent typhoon (JMA)
1,Category 5 super typhoon (SSHWS),Category 5 super typhoon (SSHWS)
2,,
3,Duration,July 10 – July 21
4,Peak intensity,195 km/h (120 mph) (10-min); 920 hPa (mbar)
