index,0,1
0,Very strong typhoon (JMA),Very strong typhoon (JMA)
1,Category 4 typhoon (SSHWS),Category 4 typhoon (SSHWS)
2,,
3,Duration,April 16 – April 27
4,Peak intensity,165 km/h (105 mph) (10-min); 935 hPa (mbar)
