index,0,1
0,Severe tropical storm (JMA),Severe tropical storm (JMA)
1,Category 1 typhoon (SSHWS),Category 1 typhoon (SSHWS)
2,,
3,Duration,January 13 – January 19
4,Peak intensity,95 km/h (60 mph) (10-min); 985 hPa (mbar)
